CountryCode,SeriesCode,DESCRIPTION
LBN,SH.XPD.PCAP.PP.KD,Social Security expenditures include expenditures by three public schemes (National Social Security Funds; Civil servants co-operative; Mutual funds)
LBN,SH.XPD.PRIV.ZS,Social Security expenditures include expenditures by three public schemes (National Social Security Funds; Civil servants co-operative; Mutual funds)
LBN,SH.XPD.PUBL,Social Security expenditures include expenditures by three public schemes (National Social Security Funds; Civil servants co-operative; Mutual funds)
LBN,SH.XPD.PUBL.GX.ZS,Social Security expenditures include expenditures by three public schemes (National Social Security Funds; Civil servants co-operative; Mutual funds)
LBN,SH.XPD.PUBL.ZS,Social Security expenditures include expenditures by three public schemes (National Social Security Funds; Civil servants co-operative; Mutual funds)
LBN,SH.XPD.TOTL.ZS,Social Security expenditures include expenditures by three public schemes (National Social Security Funds; Civil servants co-operative; Mutual funds)
LBN,SM.POP.NETM,Data sources : United Nations World Population Prospects
LBN,SM.POP.TOTL,Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. The estimates for Lebanon include Palestinian refugees registered by UNRWA.
LBN,SP.DYN.AMRT.FE,Data source : United Nations World Population Prospects
LBN,SP.DYN.AMRT.MA,Data source : United Nations World Population Prospects
LBN,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
LBN,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
LBN,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
LBN,SP.DYN.LE00.IN,Derived using male and female life expectancy
LBN,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
LBN,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
LBN,SP.POP.GROW,"Data sources: United Nations World Population Prospects, UNHCR. Adjusted with Syrian refugees 2011 onwards."
LBN,SP.POP.TOTL,"Data sources: United Nations World Population Prospects, UNHCR. Adjusted with Syrian refugees 2011 onwards."
LBR,DT.DOD.DECT.CD,"Long-term public and publicly guaranteed and long-term private nonguaranteed debt data for 2011 are based on reports provided by the country. Short-term debt data are not available. Data include the effects of Paris Club rescheduling agreement signed in 2008 and 2010, and HIPC and MDRI debt relief."
LBR,SM.POP.NETM,Data sources : United Nations World Population Prospects
LBR,SM.POP.TOTL,Estimates are derived from data on foreign-born population.
LBR,SP.DYN.AMRT.FE,Data source : United Nations World Population Prospects
LBR,SP.DYN.AMRT.MA,Data source : United Nations World Population Prospects
LBR,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
LBR,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
LBR,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
LBR,SP.DYN.LE00.IN,Derived using male and female life expectancy
LBR,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
LBR,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
LBR,SP.POP.GROW,Data sources: United Nations World Population Prospects
LBR,SP.POP.TOTL,Data sources: United Nations World Population Prospects
LBY,NE.CON.PRVT.PP.CD,Estimates are based on regression.
LBY,NE.CON.PRVT.PP.KD,Estimates are based on regression.
LBY,NY.GDP.MKTP.PP.CD,Estimates are based on regression.
LBY,NY.GDP.MKTP.PP.KD,Estimates are based on regression.
LBY,NY.GDP.PCAP.PP.CD,Estimates are based on regression.
LBY,NY.GDP.PCAP.PP.KD,Estimates are based on regression.
LBY,NY.GNP.MKTP.PP.CD,Estimates are based on regression.
LBY,NY.GNP.MKTP.PP.KD,Estimates are based on regression.
LBY,NY.GNP.PCAP.PP.CD,Estimates are based on regression.
LBY,NY.GNP.PCAP.PP.KD,Estimates are based on regression.
LBY,PA.NUS.PPP,Estimates are based on regression.
LBY,PA.NUS.PPPC.RF,Estimates are based on regression.
LBY,PA.NUS.PRVT.PP,Estimates are based on regression.
LBY,SG.GEN.PARL.ZS,"Following the popular uprising and protracted fighting that eventually ousted Col. Muammar Gaddafi, the General People's Congress - the unicameral parliament of the now defunct Libyan Arab Jamahiriya - has ceased to function. Parliamentary elections are expected to be held in 2012 under the supervision of the National Transitional Council, the interim government of the new Libya."
LBY,SH.XPD.EXTR.ZS,Some estimates should be viewed with caution as these are derived from scarce data.
LBY,SH.XPD.OOPC.TO.ZS,Some estimates should be viewed with caution as these are derived from scarce data.
LBY,SH.XPD.OOPC.ZS,Some estimates should be viewed with caution as these are derived from scarce data.
LBY,SH.XPD.PCAP,Some estimates should be viewed with caution as these are derived from scarce data.
LBY,SH.XPD.PCAP.PP.KD,Some estimates should be viewed with caution as these are derived from scarce data.
LBY,SH.XPD.PRIV.ZS,Some estimates should be viewed with caution as these are derived from scarce data.
LBY,SH.XPD.PUBL,Some estimates should be viewed with caution as these are derived from scarce data.
LBY,SH.XPD.PUBL.GX.ZS,Some estimates should be viewed with caution as these are derived from scarce data.
LBY,SH.XPD.PUBL.ZS,Some estimates should be viewed with caution as these are derived from scarce data.
LBY,SH.XPD.TOTL.ZS,Some estimates should be viewed with caution as these are derived from scarce data.
LBY,SM.POP.NETM,Data sources : United Nations World Population Prospects
LBY,SM.POP.TOTL,Estimates are derived from data on foreign population. Foreign population is people who are citizens of a country other the country in which they reside.
LBY,SP.DYN.AMRT.FE,Data source : United Nations World Population Prospects
LBY,SP.DYN.AMRT.MA,Data source : United Nations World Population Prospects
LBY,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
LBY,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
LBY,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
LBY,SP.DYN.LE00.IN,Derived using male and female life expectancy
LBY,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
LBY,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
LBY,SP.POP.GROW,Data sources: United Nations World Population Prospects
LBY,SP.POP.TOTL,Data sources: United Nations World Population Prospects
LCA,DT.DOD.DECT.CD,Long-term public and publicly guaranteed debt data for 2011 are based on reports provided by the country. Long-term private nonguaranteed debt data are not available. Short-term debt for 2011 is based on data from the BIS.
LCA,NE.CON.PRVT.PP.CD,Estimates are based on regression.
LCA,NE.CON.PRVT.PP.KD,Estimates are based on regression.
LCA,NY.GDP.MKTP.PP.CD,Estimates are based on regression.
LCA,NY.GDP.MKTP.PP.KD,Estimates are based on regression.
LCA,NY.GDP.PCAP.PP.CD,Estimates are based on regression.
LCA,NY.GDP.PCAP.PP.KD,Estimates are based on regression.
LCA,NY.GNP.MKTP.PP.CD,Estimates are based on regression.
LCA,NY.GNP.MKTP.PP.KD,Estimates are based on regression.
LCA,NY.GNP.PCAP.PP.CD,Estimates are based on regression.
LCA,NY.GNP.PCAP.PP.KD,Estimates are based on regression.
LCA,PA.NUS.PPP,Estimates are based on regression.
LCA,PA.NUS.PPPC.RF,Estimates are based on regression.
LCA,PA.NUS.PRVT.PP,Estimates are based on regression.
LCA,SM.POP.NETM,Data sources : United Nations World Population Prospects
LCA,SM.POP.TOTL,Estimates are derived from data on foreign-born population.
LCA,SP.DYN.AMRT.FE,Data source : United Nations World Population Prospects
LCA,SP.DYN.AMRT.MA,Data source : United Nations World Population Prospects
LCA,SP.DYN.CBRT.IN,Data source : United Nations World Population Prospects
LCA,SP.DYN.CDRT.IN,Data source : United Nations World Population Prospects
LCA,SP.DYN.LE00.FE.IN,Data source : United Nations World Population Prospects
LCA,SP.DYN.LE00.IN,Derived using male and female life expectancy
LCA,SP.DYN.LE00.MA.IN,Data source : United Nations World Population Prospects
LCA,SP.DYN.TFRT.IN,Data source : United Nations World Population Prospects
LCA,SP.POP.GROW,Data sources: United Nations World Population Prospects
LCA,SP.POP.TOTL,Data sources: United Nations World Population Prospects
LIE,SM.POP.REFG,UNHCR estimates based on the arrival of refugees and asylum-seeker recognition over a 10-year period ending with the reporting year.
LIE,SM.POP.TOTL,Estimates are derived from data on foreign population. Foreign population is people who are citizens of a country other the country in which they reside.
LIE,SP.DYN.CBRT.IN,Data sources : Eurostat
LIE,SP.DYN.CDRT.IN,Data sources : Eurostat
LIE,SP.DYN.TFRT.IN,Data sources : Eurostat
LIE,SP.POP.GROW,Data sources: United Nations World Population Prospects
LIE,SP.POP.TOTL,Data sources: United Nations World Population Prospects
LKA,DT.DOD.DECT.CD,Long-term public and publicly guaranteed and long-term private nonguaranteed debt data for 2011 are based on reports provided by the country. Short-term debt for 2011 is based on data from the BIS.
LKA,SM.POP.NETM,Data sources : United Nations World Population Prospects
LKA,SM.POP.TOTL,Estimates are derived from data on foreign population. Foreign population is people who are citizens of a country other the country in which they reside.
LKA,SP.DYN.AMRT.FE,Data source : United Nations World Population Prospects
LKA,SP.DYN.AMRT.MA,Data source : United Nations World Population Prospects
LKA,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
LKA,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
LKA,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
LKA,SP.DYN.LE00.IN,Derived using male and female life expectancy
LKA,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
LKA,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
LKA,SP.POP.GROW,"Data sources: Registrar General's Department, Department of Census and Statistics"
LKA,SP.POP.TOTL,"Data sources: Registrar General's Department, Department of Census and Statistics"
LSO,DT.DOD.DECT.CD,Long-term public and publicly guaranteed debt data for 2011 are based on reports provided by the country. Long-term private nonguaranteed debt data are not available. Short-term debt for 2011 is based on data from the BIS.
LSO,SM.POP.NETM,Data sources : United Nations World Population Prospects
LSO,SM.POP.TOTL,Estimates are derived from data on foreign population. Foreign population is people who are citizens of a country other the country in which they reside. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates.
LSO,SP.DYN.AMRT.FE,Data source : United Nations World Population Prospects
LSO,SP.DYN.AMRT.MA,Data source : United Nations World Population Prospects
LSO,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
LSO,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
LSO,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
LSO,SP.DYN.LE00.IN,Derived using male and female life expectancy
LSO,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
LSO,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
LSO,SP.POP.GROW,Data sources: United Nations World Population Prospects
LSO,SP.POP.TOTL,Data sources: United Nations World Population Prospects
LTU,DT.DOD.DECT.CD,Long-term public and publicly guaranteed and long-term private nonguaranteed debt data for 2011 are based on reports provided by the country. Short-term debt data for 2011 are sourced by the Quarterly External Debt Statistics database (www.worldbank.org/qeds).
LTU,SM.POP.NETM,Data sources : United Nations World Population Prospects
LTU,SM.POP.TOTL,Estimates are derived from data on foreign-born population.
LTU,SP.DYN.AMRT.FE,"Data source : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research."
LTU,SP.DYN.AMRT.MA,"Data source : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research."
LTU,SP.DYN.CBRT.IN,Data sources : Eurostat
LTU,SP.DYN.CDRT.IN,Data sources : Eurostat
LTU,SP.DYN.LE00.FE.IN,"Data sources : Eurostat, Statistics Department"
LTU,SP.DYN.LE00.IN,Derived using male and female life expectancy
LTU,SP.DYN.LE00.MA.IN,"Data sources : Eurostat, Statistics Department"
LTU,SP.DYN.TFRT.IN,"Data sources : Eurostat, Statistics Department"
LTU,SP.POP.GROW,"Data sources: Eurostat, United Nations Population and Vital Statistics Report, 2001 census"
LTU,SP.POP.TOTL,"Data sources: Eurostat, United Nations Population and Vital Statistics Report, 2001 census"
LUX,BX.KLT.DINV.CD.WD,Data exclude special purpose entities (SPEs) and other financial intermediaries.
LUX,SM.POP.NETM,Data sources : United Nations World Population Prospects
LUX,SM.POP.TOTL,Estimates are derived from data on foreign-born population.
LUX,SP.DYN.AMRT.FE,"Data source : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research."
LUX,SP.DYN.AMRT.MA,"Data source : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research."
LUX,SP.DYN.CBRT.IN,Data sources : Eurostat
LUX,SP.DYN.CDRT.IN,Data sources : Eurostat
LUX,SP.DYN.LE00.FE.IN,"Data sources : Eurostat, United Nations World Population Prospects"
LUX,SP.DYN.LE00.IN,Derived using male and female life expectancy
LUX,SP.DYN.LE00.MA.IN,"Data sources : Eurostat, United Nations World Population Prospects"
LUX,SP.DYN.TFRT.IN,"Data sources : Eurostat, Council of Europe"
